"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"4830","ILLINOIS DEMOCRATIC PARTY","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",1468207.3
"7124","HOUSE REPUBLICAN CAMPAIGN CMTE OF ILLINOIS","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",662307.64
"20224","ILLINOIS EDUCATION ASSOCIATION","Public Sector Unions","Labor","Teachers unions",52.0925919173874,47.9074080826126,"#00000AAF","#00000AAF",1081975.65
"4077","ILLINOIS STATE MEDICAL SOCIETY","Health Professionals","Health","Physicians",44.7562558612097,55.2437441387903,"#1F0000AF","#1F0000AF",447166.65
"31606078","CITIZENS FOR BERRIOS","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",116264.3
"13154","INLAND REAL ESTATE GROUP","Real Estate","Finance, Insurance & Real Estate","Real estate",1.72854871050266,98.2714512894973,"#FA0000AF","#FA0000AF",57852
"3852","ILLINOIS HOSPITAL ASSOCIATION","Hospitals & Nursing Homes","Health","Hospitals",58.0267539889748,41.9732460110252,"#000029AF","#000029AF",250315.57
"3856","ILLINOIS PRO-CHOICE","Abortion Policy","Ideology/Single Issue","Abortion policy, pro-choice",40.8849789629776,59.1150210370224,"#330000AF","#330000AF",275276.6
"3615","EXELON","Electric Utilities","Energy & Natural Resources","Gas & electric utilities",46.70158602249,53.29841397751,"#140000AF","#140000AF",136505
"20446","SERVICE EMPLOYEES LOCAL 880","Public Sector Unions","Labor","State & local government employee unions",97.0253718285214,2.97462817147857,"#0000F0AF","#0000F0AF",57150
"2710","UPS","Air Transport","Transportation","Express delivery services",29.6347346657478,70.3652653342522,"#6B0000AF","#6B0000AF",72550
"2640296","JOSEPH BERRIOS CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",43998.75
"15149","PLUMBING COUNCIL OF CHICAGOLAND","Special Trade Contractors","Construction","Plumbing, heating & air conditioning",90.8215804790687,9.17841952093127,"#0000CCAF","#0000CCAF",44670
"3476","ILLINOIS STATE DENTAL SOCIETY","Health Professionals","Health","Dentists",56.4870450678212,43.5129549321787,"#00001FAF","#00001FAF",110032.61
"4052","ILLINOIS MANUFACTURERS ASSOCIATION","Miscellaneous Manufacturing & Distributing","General Business","Manufacturing",17.7954938617049,82.2045061382951,"#A80000AF","#A80000AF",151209.74
"3112","ARLINGTON PARK RACE COURSE","Gambling & Casinos","General Business","Casinos, racetracks & gambling",16.531728861908,83.468271138092,"#AD0000AF","#AD0000AF",83433.5
"4709","ILLINOIS TRIAL LAWYERS ASSOCIATION","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",96.2161511067443,3.78384889325573,"#0000EBAF","#0000EBAF",380564.88
"20108","SOUTHERN & CENTRAL ILLINOIS LABORERS DISTRICT COUNCIL","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",67227.53
"18984","ILLINOIS FARM BUREAU","Farm Bureau","Agriculture","Farm Bureau/affiliated organizations & PACs",21.1170080103128,78.8829919896873,"#940000AF","#940000AF",94143.64
