"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"12952","HOUSE DEMOCRATIC CAMPAIGN CMTE OF WASHINGTON","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",760208.43
"4956","WASHINGTON STATE DEMOCRATIC PARTY","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",533531.51
"18259","HOUSE REPUBLICAN ORGANIZATIONAL CMTE OF WASHINGTON","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",250699.72
"2673355","31ST DISTRICT DEMOCRATS","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",31200
"2748464","26TH LEGISLATIVE DISTRICT DEMOCRATS","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",26400
"2609660","THURSTON COUNTY DEMOCRATIC CENTRAL CMTE OF WASHINGTON","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",18250
"2609491","47TH DISTRICT DEMOCRATS","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",25350
"2609327","28TH LEGISLATIVE DISTRICT DEMOCRATS OF WASHINGTON","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",28400
"2606996","CLARK COUNTY DEMOCRATIC CENTRAL CMTE OF WASHINGTON","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",11900
"7433","KING COUNTY REPUBLICAN CENTRAL CMTE OF WASHINGTON","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",19392.54
"2609961","25TH LEGISLATIVE DISTRICT DEMOCRATIC PARTY","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",8400
"2609664","18TH LEGISLATIVE DISTRICT DEMOCRATIC CENTRAL CMTE OF WASHINGTON","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",9100
"4955","WASHINGTON STATE REPUBLICAN PARTY","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",12090.88
"2945829","35TH LEGISLATIVE DISTRICT DEMOCRATS","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",8500
"2609941","23RD LEGISLATIVE DISTRICT DEMOCRATS","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",14200
"2701931","41ST DISTRICT DEMOCRATIC ORGANIZATION","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",6450
"3098430","44TH DISTRICT DEMOCRATS","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",9000
"3093930","47TH DISTRICT REPUBLICANS","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",6300
"2731825","45TH DISTRICT DEMOCRATS","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",8250
"3403543","7TH DISTRICT REPUBLICAN CMTE OF WASHINGTON STATE","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",5775
"2609498","YAKIMA COUNTY DEMOCRATIC CENTRAL CMTE OF WASHINGTON","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",6400
"9435","WASHINGTON STATE MEDICAL ASSOCIATION","Health Professionals","Health","Physicians",21.160409556314,78.839590443686,"#940000AF","#940000AF",29300
"9432","WASHINGTON COUNCIL OF POLICE & SHERIFFS","Public Sector Unions","Labor","Police & fire fighters unions and associations",64.5458960660515,35.4541039339485,"#000047AF","#000047AF",51475
"18543","HARRY TRUMAN FUND","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",30450
"40619650","WA DENTAL SERVICE","Uncoded","Uncoded","Uncoded",47.2103004291845,52.7896995708155,"#0F0000AF","#0F0000AF",34950
"77731","EHC MANGEMENT LLC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",4150
"3797","GEORGIA-PACIFIC","Forestry & Forest Products","Agriculture","Paper & pulp mills and paper manufacturing",36.8035190615836,63.1964809384164,"#470000AF","#470000AF",17050
"18905","WASHINGTON HEALTH CARE ASSOCIATION","Hospitals & Nursing Homes","Health","Nursing homes",61.7987031294051,38.2012968705949,"#000038AF","#000038AF",88675
"15249","PROGRESSIVE MAJORITY","Liberal Policy Organization","Ideology/Single Issue","Democratic-based groups (but not official party committees) and generic liberal/progressive ones",100,0,"#0000FFAF","#0000FFAF",18309.5
"10936540","BLANK","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",2200
"281","AVISTA CORP","Electric Utilities","Energy & Natural Resources","Gas & electric utilities",39.2276422764228,60.7723577235772,"#380000AF","#380000AF",49200
"20270","WASHINGTON EDUCATION ASSOCIATION","Public Sector Unions","Labor","Teachers unions",95.1807228915663,4.81927710843374,"#0000E5AF","#0000E5AF",87150
"2135","PUGET SOUND ENERGY","Electric Utilities","Energy & Natural Resources","Gas & electric utilities",45.7896479150608,54.2103520849392,"#1A0000AF","#1A0000AF",41384.9
"12716","HAROLD LEMAY ENTERPRISES","Waste Management","Energy & Natural Resources","Waste management",59.4594594594595,40.5405405405405,"#00002EAF","#00002EAF",15725
"4468","WASHINGTON RESTAURANT ASSOCIATION","Food & Beverage","General Business","Restaurants & drinking establishments",44.2776109442776,55.7223890557224,"#1F0000AF","#1F0000AF",74925
"15289","PUGET SOUND PILOTS","Sea Transport","Transportation","Sea freight & passenger services",63.4008097165992,36.5991902834008,"#000042AF","#000042AF",30875
"5512","WASHINGTON CREDIT UNION LEAGUE","Credit Unions","Finance, Insurance & Real Estate","Credit unions",55.7040998217469,44.2959001782531,"#00001AAF","#00001AAF",56100
"2147","QWEST COMMUNICATIONS","Telecom Services & Equipment","Communications & Electronics","Telecommunications",69.1102406267487,30.8897593732513,"#000061AF","#000061AF",44675
