"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"574","CHICKASAW NATION","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",85.6291883842144,14.3708116157856,"#0000B3AF","#0000B3AF",67150
"12688","HALL OF FAME PAC","Liberal Policy Organization","Ideology/Single Issue","Democratic-based groups (but not official party committees) and generic liberal/progressive ones",100,0,"#0000FFAF","#0000FFAF",50003.92
"2314066","REPUBLICAN MAJORITY FUND","Leadership PACs","Candidate Contributions","PACs operated by Republican members of Congress or prominent national Republicans",0,100,"#FF0000AF","#FF0000AF",50500
"8904862","FUND FOR OKLAHOMAS FUTURE PAC","Leadership PACs","Candidate Contributions","PACs operated by Republican members of Congress or prominent national Republicans",0,100,"#FF0000AF","#FF0000AF",9500
"4912","OKLAHOMA REPUBLICAN SENATORIAL CMTE","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",5500
"8286","OKLAHOMA CITY BUSINESS COUNCIL","Business Associations","General Business","Pro-business organizations",0,100,"#FF0000AF","#FF0000AF",12000
"576","CHOCTAW NATION OF OKLAHOMA","Tribal Governments","Government Agencies/Education/Other","Native American tribes & governing units",52.7080581241744,47.2919418758256,"#00000AAF","#00000AAF",37850
"8299","OKLAHOMA TRIAL LAWYERS ASSOCIATION","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",92.9718875502008,7.0281124497992,"#0000D6AF","#0000D6AF",24900
"20162","OKLAHOMA AFL-CIO","General Trade Unions","Labor","Labor unions",100,0,"#0000FFAF","#0000FFAF",40460
"5788539","TRANSPORT WORKERS UNIDENTIFIED","Transportation Unions","Labor","Other transportation unions",100,0,"#0000FFAF","#0000FFAF",24000
"5314930","JIM BARKER CONSULTING CO","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",100,0,"#0000FFAF","#0000FFAF",6700
"8722838","WIN PAC","Leadership PACs","Candidate Contributions","PACs operated by Democratic state politicians",100,0,"#0000FFAF","#0000FFAF",20754.41
"18982309","OKLAHOMA HOUSE","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",23231.92
"4606","OKLAHOMA PUBLIC EMPLOYEES ASSOCIATION","Public Sector Unions","Labor","State & local government employee unions",79.8685700958494,20.1314299041505,"#000094AF","#000094AF",33529.66
"3394","CHESAPEAKE ENERGY","Oil & Gas","Energy & Natural Resources","Oil & gas",37.2381691233514,62.7618308766486,"#420000AF","#420000AF",64450
"21110","SBC COMMUNICATIONS","Telecom Services & Equipment","Communications & Electronics","Telecommunications",45.4183266932271,54.5816733067729,"#1A0000AF","#1A0000AF",25100
"19502","OKLAHOMA CITY FIRE FIGHTERS ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",100,0,"#0000FFAF","#0000FFAF",13950
"20585","PLUMBERS & PIPEFITTERS LOCAL 344","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",6500
"14731","OKLAHOMA HOUSE DEMOCRATIC CAUCUS","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",6495.51
"4911","OKLAHOMA REPUBLICAN PARTY","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",93550
"8292","OKLAHOMA MEDICAL ASSOCIATION","Health Professionals","Health","Physicians",52.260676710212,47.739323289788,"#00000AAF","#00000AAF",32991.67
"8712270","HOUSE GOP","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",42000
"2566","INTERNATIONAL BROTHERHOOD OF TEAMSTERS / IBT","Transportation Unions","Labor","Teamsters unions",100,0,"#0000FFAF","#0000FFAF",7000
"6232","CENTRAL OKLAHOMA BUSINESS ALLIANCE","Business Associations","General Business","Pro-business organizations",0,100,"#FF0000AF","#FF0000AF",7000
"14482","NEW LEADERSHIP FUND","Leadership PACs","Candidate Contributions","PACs operated by Republican state politicians",0,100,"#FF0000AF","#FF0000AF",45950
"8920961","NEW CENTURY PAC","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",0,100,"#FF0000AF","#FF0000AF",13000
"8859152","FUND FOR OKLAHOMAS FUTURE","Leadership PACs","Candidate Contributions","PACs operated by Republican members of Congress or prominent national Republicans",0,100,"#FF0000AF","#FF0000AF",6000
"6970","GREATER OKLAHOMA CITY LEGISLATIVE CMTE","Business Associations","General Business","Pro-business organizations",0,100,"#FF0000AF","#FF0000AF",11000
"4914","OKLAHOMA DEMOCRATIC PARTY","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",10500
"8296","OKLAHOMA SOCIETY OF ANESTHESIOLOGISTS","Health Professionals","Health","Other physician specialists",55.0847457627119,44.9152542372881,"#00001AAF","#00001AAF",11800
"18615","ASSOCIATED GENERAL CONTRACTORS OKLAHOMA CHAPTER","General Contractors","Construction","Builders associations",63.9566395663957,36.0433604336043,"#000042AF","#000042AF",18450
"11930","EMPOWER OKLAHOMA","Conservative Policy Organization","Ideology/Single Issue","Republican-based groups (but not official party committees) and generic conservative ones",0,100,"#FF0000AF","#FF0000AF",21000
"10971","CENTER FOR LEGISLATIVE EXCELLENCE","Health & Welfare Policy","Ideology/Single Issue","Health & welfare policy",62.1428571428571,37.8571428571429,"#00003DAF","#00003DAF",70000
"535781","AFL-CIO UNIDENTIFIED","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",3500
"8293","OKLAHOMA OSTEOPATHIC ASSOCIATION","Health Professionals","Health","Physicians",65.0340136054422,34.9659863945578,"#00004DAF","#00004DAF",18375
"8663053","OKLAHOMA COUNTY REPUBLICAN CMTE","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",5750
"4160","OKLAHOMA INDEPENDENT PETROLEUM ASSOCIATION","Oil & Gas","Energy & Natural Resources","Independent oil & gas producers",54.7528517110266,45.2471482889734,"#000014AF","#000014AF",92050
"8928302","CITIZENS FOR EXCELLENCE IN OKLAHOMA","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",6850
"18423","REPUBLICAN STATE HOUSE CMTE OF OKLAHOMA","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",8000
"19571","OKLAHOMA STATE COUNCIL OF MACHINISTS & AEROSPACE WORKERS","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",2500
"20726","OKLAHOMA AUTO WORKERS COUNCIL","Transportation Unions","Labor","Automotive unions",100,0,"#0000FFAF","#0000FFAF",11050
"28114451","GOP","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",3000
"16673319","IMPAC","Hospitals & Nursing Homes","Health","Hospitals",63.3928571428571,36.6071428571429,"#000042AF","#000042AF",5600
"8886401","ASSOCIATION OF OKLAHOMA GENERAL CONTRACTORS","General Contractors","Construction","Builders associations",87.3015873015873,12.6984126984127,"#0000BDAF","#0000BDAF",3150
"4772","WORKING OKLAHOMANS ALLIANCE","Liberal Policy Organization","Ideology/Single Issue","Democratic-based groups (but not official party committees) and generic liberal/progressive ones",51.219512195122,48.780487804878,"#000005AF","#000005AF",8200
"8891521","OKLAHOMA VALUES COALITION","Conservative Policy Organization","Ideology/Single Issue","Republican-based groups (but not official party committees) and generic conservative ones",0,100,"#FF0000AF","#FF0000AF",7000
"585385","INTERNATIONAL ASSOCIATION OF BRIDGE STRUCTURAL ORNAMENTAL & REINFORCING IRON WORKERS","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",2700
"21091","INDEPENDENT INSURANCE AGENTS OF OKLAHOMA","Insurance","Finance, Insurance & Real Estate","Insurance agencies, brokers & agents",43.5714285714286,56.4285714285714,"#240000AF","#240000AF",7000
"40618669","PROMOTERS OF PRIVATE ENTERPRISE","Uncoded","Uncoded","Uncoded",94.7368421052632,5.26315789473684,"#0000E0AF","#0000E0AF",1900
"35953","AMERICAN FIDELITY CORPORATION","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",25,75,"#800000AF","#800000AF",3000
"8285","OKLAHOMA BANKERS ASSOCIATION","Commercial Banks","Finance, Insurance & Real Estate","Commercial banks & bank holding companies",57.2706935123042,42.7293064876958,"#000024AF","#000024AF",22350
"900","ELI LILLY & CO","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",62.5,37.5,"#00003DAF","#00003DAF",4400
"8294","OKLAHOMA PHARMACISTS ASSOCIATION","Health Professionals","Health","Pharmacists",64.8148148148148,35.1851851851852,"#000047AF","#000047AF",8100
"3840","HOSPITAL CORP OF AMERICA","Hospitals & Nursing Homes","Health","Hospitals",54.5454545454545,45.4545454545455,"#000014AF","#000014AF",4400
"1932","OKLAHOMA GAS & ELECTRIC CO","Electric Utilities","Energy & Natural Resources","Gas & electric utilities",50.5119453924915,49.4880546075085,"#000000AF","#000000AF",14650
"14726","OKLAHOMA CONSERVATIVE PAC","Conservative Policy Organization","Ideology/Single Issue","Republican-based groups (but not official party committees) and generic conservative ones",0,100,"#FF0000AF","#FF0000AF",3450
"2961","OKLAHOMA STATE BUILDING & CONSTRUCTION TRADES COUNCIL","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",8500
"22198909","REALTORS","Uncoded","Uncoded","Uncoded",32.2695035460993,67.7304964539007,"#5C0000AF","#5C0000AF",14100
"3121","OKLAHOMA ASSOCIATION OF CAREER & TECHNOLOGY EDUCATION","Education","Government Agencies/Education/Other","Technical, business & vocational schools and services",66.2799690641918,33.7200309358082,"#000052AF","#000052AF",12930
"6846124","TEAMSTERS LOCAL 886","Transportation Unions","Labor","Teamsters unions",100,0,"#0000FFAF","#0000FFAF",2000
