"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"4812","DEMOCRATIC SENATE CAMPAIGN FUND OF COLORADO","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",1072906.13
"4808","COLORADO REPUBLICAN PARTY","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",695037.45
"4811","COLORADO DEMOCRATIC PARTY","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",189485
"6643","EL PASO COUNTY REPUBLICANS","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",52836
"6005404","COLORADO REPUBLICAN BUSINESS COALITION","Business Associations","General Business","Pro-business organizations",0,100,"#FF0000AF","#FF0000AF",19000
"5129629","PUEBLO COUNTY REPUBLICAN PARTY","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",9000
"7477","LAND TITLE GUARANTEE CO","Real Estate","Finance, Insurance & Real Estate","Title insurance & title abstract offices",48.6434108527132,51.3565891472868,"#0A0000AF","#0A0000AF",25800
"3448","COPIC INSURANCE","Insurance","Finance, Insurance & Real Estate","Insurance agencies, brokers & agents",13.050706566916,86.949293433084,"#BD0000AF","#BD0000AF",60150
"6348","COLORADO ASSOCIATION OF REALTORS","Real Estate","Finance, Insurance & Real Estate","Real estate",32.6656394453005,67.3343605546995,"#5C0000AF","#5C0000AF",32450
"20210","COLORADO EDUCATION ASSOCIATION","Public Sector Unions","Labor","Teachers unions",98.0366492146597,1.96335078534031,"#0000F5AF","#0000F5AF",38200
"20133","COLORADO AFL-CIO","General Trade Unions","Labor","Labor unions",98.3050847457627,1.69491525423729,"#0000F5AF","#0000F5AF",29500
"6724585","FOOD & COMMERCIAL WORKERS LOCAL 7","General Trade Unions","Labor","Retail trade unions",91.3575801224343,8.64241987756572,"#0000D1AF","#0000D1AF",34712.5
"6334","COLORADO ASSOCIATION OF HOME BUILDERS","Home Builders","Construction","Residential construction",15.4901960784314,84.5098039215686,"#B30000AF","#B30000AF",25500
"259","AT&T","Telecom Services & Equipment","Communications & Electronics","Telecommunications",18.3266932270916,81.6733067729084,"#A30000AF","#A30000AF",25100
"6338","COLORADO CHIROPRACTIC ASSOCIATION","Health Professionals","Health","Chiropractors",61.0859728506787,38.9140271493213,"#000038AF","#000038AF",22100
"958","FARMERS INSURANCE GROUP","Insurance","Finance, Insurance & Real Estate","Insurance agencies, brokers & agents",0,100,"#FF0000AF","#FF0000AF",23300
"19736","COLORADO COUNCIL OF TEAMSTERS","Transportation Unions","Labor","Teamsters unions",89.1625615763547,10.8374384236453,"#0000C7AF","#0000C7AF",20300
"2046","PHILIP MORRIS","Tobacco companies & tobacco product sales","General Business","Tobacco companies & tobacco product sales",24.6609124537608,75.3390875462392,"#850000AF","#850000AF",28385
"11239","COLORADO CONCERN","Business Associations","General Business","Pro-business organizations",18.0722891566265,81.9277108433735,"#A30000AF","#A30000AF",24900
"132","AMERICAN FAMILY LIFE ASSURANCE CO / AFLAC","Insurance","Finance, Insurance & Real Estate","Insurance companies, general",8.23529411764706,91.7647058823529,"#D60000AF","#D60000AF",17000
"6336","COLORADO CABLE TELECOMMUNICATIONS ASSOCIATION","Telecom Services & Equipment","Communications & Electronics","Telecommunications",32.2429906542056,67.7570093457944,"#5C0000AF","#5C0000AF",21400
"687","MOLSON COORS BREWING","Beer, Wine & Liquor","General Business","Beer",5.90109760415437,94.0989023958456,"#E60000AF","#E60000AF",13556.8
"6342548","CONSTRUCTION COOPERATIVE COUNCIL","General Contractors","Construction","Builders associations",11.4058355437666,88.5941644562334,"#C70000AF","#C70000AF",18850
"5783","ANGLOGOLD ASHANTI","Mining","Energy & Natural Resources","Metal mining & processing",24.5059288537549,75.4940711462451,"#850000AF","#850000AF",12650
"6332","COLORADO RURAL ELECTRIC ASSOCIATION","Electric Utilities","Energy & Natural Resources","Rural electric cooperatives",31.7773788150808,68.2226211849192,"#610000AF","#610000AF",27850
"19450","COLORADO STATE FIRE FIGHTERS ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",86.9215291750503,13.0784708249497,"#0000B8AF","#0000B8AF",49700
"6349","COLORADO RESTAURANT ASSOCIATION","Food & Beverage","General Business","Restaurants & drinking establishments",16.551724137931,83.448275862069,"#AD0000AF","#AD0000AF",14500
"5998774","ASSOCIATED GENERAL CONTRACTORS OF COLORADO","General Contractors","Construction","Builders associations",15.2974504249292,84.7025495750708,"#B30000AF","#B30000AF",17650
"5999330","ASSOCIATED BUILDERS & CONTRACTORS ROCKY MOUNTAIN CHAPTER","General Contractors","Construction","Builders associations",0,100,"#FF0000AF","#FF0000AF",13450
"6006172","BETTER INSURANCE CMTE","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",11.7647058823529,88.2352941176471,"#C70000AF","#C70000AF",1700
"6420207","COLORADO PUBLIC AFFAIRS COUNCIL","Business Associations","General Business","Chambers of commerce",2,98,"#F50000AF","#F50000AF",10000
"6420242","COLORADO TELECOMMUNICATIONS ASSOCIATION","Telecom Services & Equipment","Communications & Electronics","Telecommunications",0,100,"#FF0000AF","#FF0000AF",8900
"40614302","BETTER INSURANCE COMMITTEE","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",3000
"2147","QWEST COMMUNICATIONS","Telecom Services & Equipment","Communications & Electronics","Telecommunications",18.6186186186186,81.3813813813814,"#A30000AF","#A30000AF",16650
"6005211","LINCOLN CLUB OF COLORADO","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",13800
"7027172","IEC","Special Trade Contractors","Construction","Electrical contractors",14.6341463414634,85.3658536585366,"#B80000AF","#B80000AF",2050
"40614293","METRO HOUSING COALITION","Uncoded","Uncoded","Uncoded",30.1204819277108,69.8795180722892,"#660000AF","#660000AF",4150
"62","AIR LINE PILOTS ASSOCIATION / ALPA","Transportation Unions","Labor","Air transport unions",100,0,"#0000FFAF","#0000FFAF",4500
"650","COMMUNICATIONS WORKERS OF AMERICA / CWA","General Trade Unions","Labor","Communications & hi-tech unions",100,0,"#0000FFAF","#0000FFAF",9500
"1020","UNITED FOOD & COMMERCIAL WORKERS INTERNATIONAL UNION / UFCW","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",12000
