"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"4825","IOWA DEMOCRATIC PARTY","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",4706183.06
"4824","IOWA REPUBLICAN PARTY","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",4379765.97
"4443","IOWA ASSOCIATION OF REALTORS","Real Estate","Finance, Insurance & Real Estate","Real estate",47.6764199655766,52.3235800344234,"#0F0000AF","#0F0000AF",145250
"4710","IOWA TRIAL LAWYERS ASSOCIATION","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",97.4706317582822,2.52936824171776,"#0000F0AF","#0000F0AF",197677.82
"19129","AFSCME IOWA COUNCIL 61","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",82295.8
"7991","NATIONAL ASSOCIATION OF INSURANCE & FINANCIAL ADVISORS","Insurance","Finance, Insurance & Real Estate","Insurance companies, general",19.5979899497487,80.4020100502513,"#9E0000AF","#9E0000AF",49750
"5221","IOWA CREDIT UNION LEAGUE","Credit Unions","Finance, Insurance & Real Estate","Credit unions",69.0068493150685,30.9931506849315,"#000061AF","#000061AF",146000
"18606","ASSOCIATED GENERAL CONTRACTORS OF IOWA","General Contractors","Construction","Builders associations",61.0079575596817,38.9920424403183,"#000038AF","#000038AF",188500
"18876","IOWA HEALTH CARE ASSOCIATION / IOWA CENTER FOR ASSISTED LIVING","Hospitals & Nursing Homes","Health","Nursing homes",86.4512625576975,13.5487374423025,"#0000B8AF","#0000B8AF",184150
"18588","ASSOCIATED BUILDERS & CONTRACTORS OF IOWA","General Contractors","Construction","Builders associations",7.69230769230769,92.3076923076923,"#DB0000AF","#DB0000AF",32500
"17360294","PETER R (PETE) BROWNELL TRUST","Miscellaneous Manufacturing & Distributing","General Business","Small arms & ammunition",0,100,"#FF0000AF","#FF0000AF",10250
"7226","IOWA HOSPITAL ASSOCIATION","Hospitals & Nursing Homes","Health","Hospitals",70.6106870229008,29.3893129770992,"#000066AF","#000066AF",131000
"3623","IOWA FARM BUREAU","Farm Bureau","Agriculture","Farm Bureau/affiliated organizations & PACs",28.2116564917,71.7883435082999,"#700000AF","#700000AF",123356.67
"1287","HY-VEE INC","Food Processing & Sales","Agriculture","Food stores",51.1679644048943,48.8320355951057,"#000005AF","#000005AF",44950
"1864","NATIONWIDE MUTUAL INSURANCE CO","Miscellaneous Finance, Insurance & Real Estate","Finance, Insurance & Real Estate","Finance, insurance & real estate",52.0547945205479,47.945205479452,"#00000AAF","#00000AAF",36500
"4092","MIDAMERICAN ENERGY","Electric Utilities","Energy & Natural Resources","Gas & electric utilities",61.1238532110092,38.8761467889908,"#000038AF","#000038AF",43600
"7218","IOWA BANKERS ASSOCIATION","Commercial Banks","Finance, Insurance & Real Estate","Commercial banks & bank holding companies",41.7040358744395,58.2959641255605,"#2E0000AF","#2E0000AF",111500
"13198","IOWANS FOR TAX RELIEF","Tax Issues","Ideology/Single Issue","Fiscal & tax policy",0,100,"#FF0000AF","#FF0000AF",29250
"3124","IOWA ASSOCIATION OF BUSINESS & INDUSTRY","Business Associations","General Business","Chambers of commerce",13.0695443645084,86.9304556354916,"#BD0000AF","#BD0000AF",41700
"19893","OPERATING ENGINEERS LOCAL 234","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",126750
"6100399","HEAVY HIGHWAY","General Contractors","Construction","Public works, industrial & commercial construction",100,0,"#0000FFAF","#0000FFAF",109750
"3136","MASTER BUILDERS OF IOWA","General Contractors","Construction","Builders associations",44.1595441595442,55.8404558404558,"#1F0000AF","#1F0000AF",87750
"20861","FOOD & COMMERCIAL WORKERS DISTRICT 431","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",46000
"435","BNSF RAILWAY","Railroads","Energy & Natural Resources","Railroads",55.8823529411765,44.1176470588235,"#00001AAF","#00001AAF",25500
"4122","NATIONAL FEDERATION OF INDEPENDENT BUSINESS / NFIB","Business Associations","General Business","Small business organizations",0,100,"#FF0000AF","#FF0000AF",6866.26
"20041","LABORERS LOCAL 309","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",17000
"6033222","ABSOLUTE ENERGY","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",60.7888631090487,39.2111368909513,"#000033AF","#000033AF",21550
"11031082","PLUMBERS & PIPEFITTERS LOCAL 25","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",15550
"7223","IOWA ASSOCIATION OF ELECTRIC COOPERATIVES","Electric Utilities","Energy & Natural Resources","Rural electric cooperatives",63.1313131313131,36.8686868686869,"#000042AF","#000042AF",99000
"1396","JOHN DEERE & CO","Agricultural Services & Products","Agriculture","Farm machinery & equipment",33.7378640776699,66.2621359223301,"#570000AF","#570000AF",61800
"2108","PRINCIPAL FINANCIAL GROUP","Securities & Investment","Finance, Insurance & Real Estate","Securities, commodities & investment",52.4714828897338,47.5285171102662,"#00000AAF","#00000AAF",65750
"8766","RUAN COMPANIES","Trucking","Transportation","Trucking companies & services",50,50,"#000000AF","#000000AF",10000
