"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"9696","39TH SENATE DISTRICT DEMOCRATIC-FARMER-LABOR PARTY","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",12425
"9150257","6TH SENATE DISTRICT DEMOCRATIC-FARMER-LABOR PARTY","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",24500
"10936540","BLANK","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",4639.4
"40617225","5TH SENATE DISTRICT DFL","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",4750
"9152210","RICE COUNTY RPM","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",3650
"9151792","1ST CONGRESSIONAL DISTRICT REPUBLICAN PARTY OF MINNESOTA","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",7100
"9156444","6TH CONGRESSIONAL DISTRICT RPM","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",4000
"9156011","CROW WING COUNTY DFL","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",2500
"40617249","SHERBURNE COUNTY DFL","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1650
"11693","DEMOCRATIC-FARMER-LABOR SENATE CAUCUS OF MINNESOTA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",2097
"9128021","AITKIN COUNTY DEMOCRATIC-FARMER-LABOR CENTRAL CMTE OF MINNESOTA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",1500
"9128541","HUBBARD COUNTY DFL","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",1768
"9128332","MINNESOTA BUILDING & CONSTRUCTION TRADES COUNCIL","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",2050
"9171248","YELLOW MEDICINE COUNTY DFL OF MINNESOTA","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",1500
"40617254","8TH CONGRESSIONAL DISTRICT DFL","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",3300
"9156167","2ND SENATE DISTRICT DEMOCRATIC-FARMER-LABOR PARTY","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",8000
"9167786","ISANTI COUNTY DFL","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",1700
"7820","MINNEAPOLIS POLICE RELIEF ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",98.5172224611142,1.48277753888584,"#0000F5AF","#0000F5AF",6744.1
"9151462","WRIGHT COUNTY RPM","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",2000
"9152205","2ND CONGRESSIONAL DISTRICT RPM","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",4000
"40617224","3RD CONGRESSIONAL DISTRICT RPM","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",1250
"3619","INTER FACULTY ORGANIZATION","Public Sector Unions","Labor","Teachers unions",91.2280701754386,8.7719298245614,"#0000D1AF","#0000D1AF",5700
"7832","MINNESOTA NURSES ASSOCIATION","General Trade Unions","Labor","Health worker unions",100,0,"#0000FFAF","#0000FFAF",1500
"7558","LOCKRIDGE GRINDAL & NAUEN","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",71.5789473684211,28.4210526315789,"#00006BAF","#00006BAF",4750
"9149961","MINNESOTA TELECOMMUNICATION ALLIANCE","Telecom Services & Equipment","Communications & Electronics","Telecommunications",41.6058394160584,58.3941605839416,"#2E0000AF","#2E0000AF",13700
"19489","MINNEAPOLIS FIRE FIGHTERS RELIEF ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",75.5813953488372,24.4186046511628,"#00007FAF","#00007FAF",8600
"4861","MINNESOTA REPUBLICAN PARTY","Party Committees","Party","Republican Party committees",0,100,"#FF0000AF","#FF0000AF",1554.91
"1528","LEONARD STREET & DEINARD","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",89.2215568862275,10.7784431137725,"#0000C7AF","#0000C7AF",4175
